,x,y,z,region,septum,mitral_valve
19641,68,66,19,heart_atrium_left,0,0
19642,68,66,63,heart_atrium_left,0,0
19643,68,67,19,heart_atrium_left,0,0
19644,68,67,63,heart_atrium_left,0,0
19645,68,68,19,heart_atrium_left,0,0
19646,68,68,62,heart_atrium_left,0,0
19647,68,69,20,heart_atrium_left,0,0
19648,68,69,61,heart_atrium_left,0,0
19649,68,70,20,heart_atrium_left,0,0
19650,68,70,60,heart_atrium_left,0,0
19651,68,71,20,heart_atrium_left,0,0
19652,68,71,59,heart_atrium_left,0,0
19653,68,72,21,heart_atrium_left,0,0
19654,68,72,57,heart_atrium_left,0,0
19655,68,72,58,heart_atrium_left,0,0
19656,68,73,21,heart_atrium_left,0,0
19657,68,73,55,heart_atrium_left,0,0
19658,68,73,56,heart_atrium_left,0,0
19659,68,74,22,heart_atrium_left,0,0
19660,68,74,53,heart_atrium_left,0,0
19661,68,74,54,heart_atrium_left,0,0
19662,68,75,22,heart_atrium_left,0,0
19663,68,75,50,heart_atrium_left,0,0
19664,68,75,51,heart_atrium_left,0,0
19665,68,75,52,heart_atrium_left,0,0
19666,68,76,23,heart_atrium_left,0,1
19667,68,76,47,heart_atrium_left,0,1
19668,68,76,48,heart_atrium_left,0,1
19669,68,76,49,heart_atrium_left,0,1
19670,68,77,24,heart_atrium_left,0,1
19671,68,77,46,heart_atrium_left,0,1
19672,68,78,25,heart_atrium_left,1,1
19673,68,78,44,heart_atrium_left,0,1
19674,68,78,45,heart_atrium_left,0,1
19675,68,79,25,heart_atrium_left,1,1
19676,68,79,41,heart_atrium_left,0,1
19677,68,79,42,heart_atrium_left,0,1
19678,68,79,43,heart_atrium_left,0,1
19679,68,80,26,heart_atrium_left,1,1
19680,68,80,27,heart_atrium_left,1,1
19681,68,80,39,heart_atrium_left,0,1
19682,68,80,40,heart_atrium_left,0,1
19683,68,81,28,heart_atrium_left,1,1
19684,68,81,29,heart_atrium_left,1,1
19685,68,81,36,heart_atrium_left,0,1
19686,68,81,37,heart_atrium_left,0,1
19687,68,81,38,heart_atrium_left,0,1
19688,68,82,30,heart_atrium_left,1,1
19689,68,82,31,heart_atrium_left,1,1
19690,68,82,32,heart_atrium_left,1,1
19691,68,82,33,heart_atrium_left,1,1
19692,68,82,34,heart_atrium_left,1,1
19693,68,82,35,heart_atrium_left,1,1
19694,69,32,47,heart_atrium_left,0,0
19695,69,32,48,heart_atrium_left,0,0
19696,69,32,49,heart_atrium_left,0,0
19697,69,32,50,heart_atrium_left,0,0
19698,69,32,51,heart_atrium_left,0,0
19699,69,32,52,heart_atrium_left,0,0
19700,69,32,53,heart_atrium_left,0,0
19701,69,33,42,heart_atrium_left,0,0
19702,69,33,43,heart_atrium_left,0,0
19703,69,33,44,heart_atrium_left,0,0
19704,69,33,45,heart_atrium_left,0,0
19705,69,33,46,heart_atrium_left,0,0
19706,69,33,54,heart_atrium_left,0,0
19707,69,33,55,heart_atrium_left,0,0
19708,69,33,56,heart_atrium_left,0,0
19709,69,34,40,heart_atrium_left,0,0
19710,69,34,41,heart_atrium_left,0,0
19711,69,34,57,heart_atrium_left,0,0
19712,69,34,58,heart_atrium_left,0,0
19713,69,34,59,heart_atrium_left,0,0
19714,69,35,37,heart_atrium_left,0,0
19715,69,35,38,heart_atrium_left,0,0
19716,69,35,39,heart_atrium_left,0,0
19717,69,35,60,heart_atrium_left,0,0
19718,69,35,61,heart_atrium_left,0,0
19719,69,36,35,heart_atrium_left,0,0
19720,69,36,36,heart_atrium_left,0,0
19721,69,36,62,heart_atrium_left,0,0
19722,69,36,63,heart_atrium_left,0,0
19723,69,37,34,heart_atrium_left,0,0
19724,69,37,64,heart_atrium_left,0,0
19725,69,38,32,heart_atrium_left,0,0
19726,69,38,33,heart_atrium_left,0,0
19727,69,38,64,heart_atrium_left,0,0
19728,69,39,31,heart_atrium_left,0,0
19729,69,39,65,heart_atrium_left,0,0
19730,69,40,30,heart_atrium_left,0,0
19731,69,40,66,heart_atrium_left,0,0
19732,69,41,28,heart_atrium_left,0,0
19733,69,41,29,heart_atrium_left,0,0
19734,69,41,66,heart_atrium_left,0,0
19735,69,42,27,heart_atrium_left,0,0
19736,69,42,67,heart_atrium_left,0,0
19737,69,43,26,heart_atrium_left,0,0
19738,69,43,67,heart_atrium_left,0,0
19739,69,44,26,heart_atrium_left,0,0
19740,69,44,67,heart_atrium_left,0,0
19741,69,45,25,heart_atrium_left,0,0
19742,69,45,68,heart_atrium_left,0,0
19743,69,46,24,heart_atrium_left,0,0
19744,69,46,68,heart_atrium_left,0,0
19745,69,47,23,heart_atrium_left,0,0
19746,69,47,68,heart_atrium_left,0,0
19747,69,48,23,heart_atrium_left,0,0
19748,69,48,68,heart_atrium_left,0,0
19749,69,49,22,heart_atrium_left,0,0
19750,69,49,68,heart_atrium_left,0,0
19751,69,50,22,heart_atrium_left,0,0
19752,69,50,68,heart_atrium_left,0,0
19753,69,51,21,heart_atrium_left,0,0
19754,69,51,67,heart_atrium_left,0,0
19755,69,52,21,heart_atrium_left,0,0
19756,69,52,67,heart_atrium_left,0,0
19757,69,53,20,heart_atrium_left,0,0
19758,69,53,67,heart_atrium_left,0,0
19759,69,54,20,heart_atrium_left,0,0
19760,69,54,67,heart_atrium_left,0,0
19761,69,55,20,heart_atrium_left,0,0
19762,69,55,67,heart_atrium_left,0,0
19763,69,56,20,heart_atrium_left,0,0
19764,69,56,67,heart_atrium_left,0,0
19765,69,57,19,heart_atrium_left,0,0
19766,69,57,66,heart_atrium_left,0,0
19767,69,58,19,heart_atrium_left,0,0
19768,69,58,66,heart_atrium_left,0,0
19769,69,59,19,heart_atrium_left,0,0
19770,69,59,66,heart_atrium_left,0,0
19771,69,60,19,heart_atrium_left,0,0
19772,69,60,66,heart_atrium_left,0,0
19773,69,61,19,heart_atrium_left,0,0
19774,69,61,66,heart_atrium_left,0,0
19775,69,62,19,heart_atrium_left,0,0
19776,69,62,66,heart_atrium_left,0,0
19777,69,63,19,heart_atrium_left,0,0
19778,69,63,65,heart_atrium_left,0,0
19779,69,64,19,heart_atrium_left,0,0
19780,69,64,65,heart_atrium_left,0,0
19781,69,65,19,heart_atrium_left,0,0
19782,69,65,64,heart_atrium_left,0,0
19783,69,66,19,heart_atrium_left,0,0
19784,69,66,64,heart_atrium_left,0,0
19785,69,67,19,heart_atrium_left,0,0
19786,69,67,63,heart_atrium_left,0,0
19787,69,68,19,heart_atrium_left,0,0
19788,69,68,62,heart_atrium_left,0,0
19789,69,69,20,heart_atrium_left,0,0
19790,69,69,61,heart_atrium_left,0,0
19791,69,70,20,heart_atrium_left,0,0
19792,69,70,60,heart_atrium_left,0,0
19793,69,71,20,heart_atrium_left,0,0
19794,69,71,58,heart_atrium_left,0,0
19795,69,71,59,heart_atrium_left,0,0
19796,69,72,20,heart_atrium_left,0,0
19797,69,72,56,heart_atrium_left,0,0
19798,69,72,57,heart_atrium_left,0,0
19799,69,73,21,heart_atrium_left,0,0
19800,69,73,54,heart_atrium_left,0,0
19801,69,73,55,heart_atrium_left,0,0
19802,69,74,22,heart_atrium_left,0,0
19803,69,74,51,heart_atrium_left,0,0
19804,69,74,52,heart_atrium_left,0,0
19805,69,74,53,heart_atrium_left,0,0
19806,69,75,22,heart_atrium_left,0,0
19807,69,75,48,heart_atrium_left,0,0
19808,69,75,49,heart_atrium_left,0,0
19809,69,75,50,heart_atrium_left,0,0
19810,69,76,23,heart_atrium_left,1,0
19811,69,76,46,heart_atrium_left,0,1
19812,69,76,47,heart_atrium_left,0,1
19813,69,77,24,heart_atrium_left,1,0
19814,69,77,45,heart_atrium_left,0,1
19815,69,78,24,heart_atrium_left,1,0
19816,69,78,43,heart_atrium_left,0,1
19817,69,78,44,heart_atrium_left,0,1
19818,69,79,25,heart_atrium_left,1,1
19819,69,79,41,heart_atrium_left,0,1
19820,69,79,42,heart_atrium_left,0,1
19821,69,80,26,heart_atrium_left,1,1
19822,69,80,27,heart_atrium_left,1,1
19823,69,80,39,heart_atrium_left,0,1
19824,69,80,40,heart_atrium_left,0,1
19825,69,81,28,heart_atrium_left,1,1
19826,69,81,29,heart_atrium_left,1,1
19827,69,81,37,heart_atrium_left,0,1
19828,69,81,38,heart_atrium_left,0,1
19829,69,82,30,heart_atrium_left,1,1
19830,69,82,31,heart_atrium_left,1,1
19831,69,82,32,heart_atrium_left,1,1
19832,69,82,33,heart_atrium_left,1,1
19833,69,82,34,heart_atrium_left,1,1
19834,69,82,35,heart_atrium_left,1,1
19835,69,82,36,heart_atrium_left,1,1
19836,70,32,46,heart_atrium_left,0,0
19837,70,32,47,heart_atrium_left,0,0
19838,70,32,48,heart_atrium_left,0,0
19839,70,32,49,heart_atrium_left,0,0
19840,70,32,50,heart_atrium_left,0,0
19841,70,32,51,heart_atrium_left,0,0
19842,70,32,52,heart_atrium_left,0,0
19843,70,32,53,heart_atrium_left,0,0
19844,70,32,54,heart_atrium_left,0,0
19845,70,33,42,heart_atrium_left,0,0
19846,70,33,43,heart_atrium_left,0,0
19847,70,33,44,heart_atrium_left,0,0
19848,70,33,45,heart_atrium_left,0,0
19849,70,33,55,heart_atrium_left,0,0
19850,70,33,56,heart_atrium_left,0,0
19851,70,33,57,heart_atrium_left,0,0
19852,70,34,39,heart_atrium_left,0,0
19853,70,34,40,heart_atrium_left,0,0
19854,70,34,41,heart_atrium_left,0,0
19855,70,34,58,heart_atrium_left,0,0
19856,70,34,59,heart_atrium_left,0,0
19857,70,34,60,heart_atrium_left,0,0
19858,70,35,37,heart_atrium_left,0,0
19859,70,35,38,heart_atrium_left,0,0
19860,70,35,61,heart_atrium_left,0,0
19861,70,35,62,heart_atrium_left,0,0
19862,70,36,35,heart_atrium_left,0,0
19863,70,36,36,heart_atrium_left,0,0
19864,70,36,63,heart_atrium_left,0,0
19865,70,37,33,heart_atrium_left,0,0
19866,70,37,34,heart_atrium_left,0,0
19867,70,37,64,heart_atrium_left,0,0
19868,70,38,32,heart_atrium_left,0,0
19869,70,38,65,heart_atrium_left,0,0
19870,70,39,31,heart_atrium_left,0,0
19871,70,39,65,heart_atrium_left,0,0
19872,70,40,29,heart_atrium_left,0,0
19873,70,40,30,heart_atrium_left,0,0
19874,70,40,66,heart_atrium_left,0,0
19875,70,41,28,heart_atrium_left,0,0
19876,70,41,67,heart_atrium_left,0,0
19877,70,42,27,heart_atrium_left,0,0
19878,70,42,67,heart_atrium_left,0,0
19879,70,43,26,heart_atrium_left,0,0
19880,70,43,68,heart_atrium_left,0,0
19881,70,44,25,heart_atrium_left,0,0
19882,70,44,68,heart_atrium_left,0,0
19883,70,45,24,heart_atrium_left,0,0
19884,70,45,68,heart_atrium_left,0,0
19885,70,46,24,heart_atrium_left,0,0
19886,70,46,68,heart_atrium_left,0,0
19887,70,47,23,heart_atrium_left,0,0
19888,70,47,68,heart_atrium_left,0,0
19889,70,48,23,heart_atrium_left,0,0
19890,70,48,68,heart_atrium_left,0,0
19891,70,49,22,heart_atrium_left,0,0
19892,70,49,69,heart_atrium_left,0,0
19893,70,50,22,heart_atrium_left,0,0
19894,70,50,68,heart_atrium_left,0,0
19895,70,51,21,heart_atrium_left,0,0
19896,70,51,68,heart_atrium_left,0,0
19897,70,52,21,heart_atrium_left,0,0
19898,70,52,68,heart_atrium_left,0,0
19899,70,53,20,heart_atrium_left,0,0
19900,70,53,67,heart_atrium_left,0,0
19901,70,54,20,heart_atrium_left,0,0
19902,70,54,67,heart_atrium_left,0,0
19903,70,55,20,heart_atrium_left,0,0
19904,70,55,67,heart_atrium_left,0,0
19905,70,56,19,heart_atrium_left,0,0
19906,70,56,67,heart_atrium_left,0,0
19907,70,57,19,heart_atrium_left,0,0
19908,70,57,67,heart_atrium_left,0,0
19909,70,58,19,heart_atrium_left,0,0
19910,70,58,67,heart_atrium_left,0,0
19911,70,59,19,heart_atrium_left,0,0
19912,70,59,66,heart_atrium_left,0,0
19913,70,60,19,heart_atrium_left,0,0
19914,70,60,66,heart_atrium_left,0,0
19915,70,61,19,heart_atrium_left,0,0
19916,70,61,66,heart_atrium_left,0,0
19917,70,62,19,heart_atrium_left,0,0
19918,70,62,66,heart_atrium_left,0,0
19919,70,63,19,heart_atrium_left,0,0
19920,70,63,65,heart_atrium_left,0,0
19921,70,64,19,heart_atrium_left,0,0
19922,70,64,65,heart_atrium_left,0,0
19923,70,65,19,heart_atrium_left,0,0
19924,70,65,65,heart_atrium_left,0,0
19925,70,66,19,heart_atrium_left,0,0
19926,70,66,64,heart_atrium_left,0,0
19927,70,67,19,heart_atrium_left,0,0
19928,70,67,63,heart_atrium_left,0,0
19929,70,68,19,heart_atrium_left,0,0
19930,70,68,62,heart_atrium_left,0,0
19931,70,69,20,heart_atrium_left,0,0
19932,70,69,61,heart_atrium_left,0,0
19933,70,70,20,heart_atrium_left,0,0
19934,70,70,60,heart_atrium_left,0,0
19935,70,71,20,heart_atrium_left,0,0
19936,70,71,58,heart_atrium_left,0,0
19937,70,71,59,heart_atrium_left,0,0
19938,70,72,21,heart_atrium_left,0,0
19939,70,72,56,heart_atrium_left,0,0
19940,70,72,57,heart_atrium_left,0,0
19941,70,73,21,heart_atrium_left,0,0
19942,70,73,54,heart_atrium_left,0,0
19943,70,73,55,heart_atrium_left,0,0
19944,70,74,22,heart_atrium_left,1,0
19945,70,74,51,heart_atrium_left,0,0
19946,70,74,52,heart_atrium_left,0,0
19947,70,74,53,heart_atrium_left,0,0
19948,70,75,22,heart_atrium_left,1,0
19949,70,75,48,heart_atrium_left,0,0
19950,70,75,49,heart_atrium_left,0,0
19951,70,75,50,heart_atrium_left,0,0
19952,70,76,23,heart_atrium_left,1,0
19953,70,76,45,heart_atrium_left,0,1
19954,70,76,46,heart_atrium_left,0,1
19955,70,76,47,heart_atrium_left,0,1
19956,70,77,24,heart_atrium_left,1,0
19957,70,77,43,heart_atrium_left,0,1
19958,70,77,44,heart_atrium_left,0,1
19959,70,78,24,heart_atrium_left,1,0
19960,70,78,42,heart_atrium_left,0,1
19961,70,79,25,heart_atrium_left,1,0
19962,70,79,40,heart_atrium_left,0,1
19963,70,79,41,heart_atrium_left,0,1
19964,70,80,26,heart_atrium_left,1,1
19965,70,80,27,heart_atrium_left,1,1
19966,70,80,38,heart_atrium_left,0,1
19967,70,80,39,heart_atrium_left,0,1
19968,70,81,28,heart_atrium_left,1,1
19969,70,81,29,heart_atrium_left,1,1
19970,70,81,30,heart_atrium_left,1,1
19971,70,81,36,heart_atrium_left,1,1
19972,70,81,37,heart_atrium_left,1,1
19973,70,82,31,heart_atrium_left,1,1
19974,70,82,32,heart_atrium_left,1,1
19975,70,82,33,heart_atrium_left,1,1
19976,70,82,34,heart_atrium_left,1,1
19977,70,82,35,heart_atrium_left,1,1
19978,71,32,45,heart_atrium_left,0,0
19979,71,32,46,heart_atrium_left,0,0
19980,71,32,47,heart_atrium_left,0,0
19981,71,32,48,heart_atrium_left,0,0
19982,71,32,49,heart_atrium_left,0,0
19983,71,32,50,heart_atrium_left,0,0
19984,71,32,51,heart_atrium_left,0,0
19985,71,32,52,heart_atrium_left,0,0
19986,71,32,53,heart_atrium_left,0,0
19987,71,32,54,heart_atrium_left,0,0
19988,71,32,55,heart_atrium_left,0,0
19989,71,33,41,heart_atrium_left,0,0
19990,71,33,42,heart_atrium_left,0,0
19991,71,33,43,heart_atrium_left,0,0
19992,71,33,44,heart_atrium_left,0,0
19993,71,33,56,heart_atrium_left,0,0
19994,71,33,57,heart_atrium_left,0,0
19995,71,33,58,heart_atrium_left,0,0
19996,71,34,39,heart_atrium_left,0,0
19997,71,34,40,heart_atrium_left,0,0
19998,71,34,59,heart_atrium_left,0,0
19999,71,34,60,heart_atrium_left,0,0
20000,71,34,61,heart_atrium_left,0,0
20001,71,35,37,heart_atrium_left,0,0
20002,71,35,38,heart_atrium_left,0,0
20003,71,35,62,heart_atrium_left,0,0
20004,71,36,35,heart_atrium_left,0,0
20005,71,36,36,heart_atrium_left,0,0
20006,71,36,63,heart_atrium_left,0,0
20007,71,36,64,heart_atrium_left,0,0
20008,71,37,33,heart_atrium_left,0,0
20009,71,37,34,heart_atrium_left,0,0
20010,71,37,65,heart_atrium_left,0,0
20011,71,38,32,heart_atrium_left,0,0
20012,71,38,65,heart_atrium_left,0,0
20013,71,39,31,heart_atrium_left,0,0
20014,71,39,66,heart_atrium_left,0,0
20015,71,40,29,heart_atrium_left,0,0
20016,71,40,30,heart_atrium_left,0,0
20017,71,40,66,heart_atrium_left,0,0
20018,71,41,28,heart_atrium_left,0,0
20019,71,41,67,heart_atrium_left,0,0
20020,71,42,27,heart_atrium_left,0,0
20021,71,42,68,heart_atrium_left,0,0
20022,71,43,26,heart_atrium_left,0,0
20023,71,43,68,heart_atrium_left,0,0
20024,71,44,25,heart_atrium_left,0,0
20025,71,44,68,heart_atrium_left,0,0
20026,71,45,24,heart_atrium_left,0,0
20027,71,45,69,heart_atrium_left,0,0
20028,71,46,24,heart_atrium_left,0,0
20029,71,46,69,heart_atrium_left,0,0
20030,71,47,23,heart_atrium_left,0,0
20031,71,47,69,heart_atrium_left,0,0
20032,71,48,22,heart_atrium_left,0,0
20033,71,48,69,heart_atrium_left,0,0
20034,71,49,22,heart_atrium_left,0,0
20035,71,49,69,heart_atrium_left,0,0
20036,71,50,21,heart_atrium_left,0,0
20037,71,50,69,heart_atrium_left,0,0
20038,71,51,21,heart_atrium_left,0,0
20039,71,51,69,heart_atrium_left,0,0
20040,71,52,21,heart_atrium_left,0,0
20041,71,52,68,heart_atrium_left,0,0
20042,71,53,20,heart_atrium_left,0,0
20043,71,53,68,heart_atrium_left,0,0
20044,71,54,20,heart_atrium_left,0,0
20045,71,54,68,heart_atrium_left,0,0
20046,71,55,20,heart_atrium_left,0,0
20047,71,55,67,heart_atrium_left,0,0
20048,71,56,19,heart_atrium_left,0,0
20049,71,56,67,heart_atrium_left,0,0
20050,71,57,19,heart_atrium_left,0,0
20051,71,57,67,heart_atrium_left,0,0
20052,71,58,19,heart_atrium_left,0,0
20053,71,58,67,heart_atrium_left,0,0
20054,71,59,19,heart_atrium_left,0,0
20055,71,59,67,heart_atrium_left,0,0
20056,71,60,19,heart_atrium_left,0,0
20057,71,60,66,heart_atrium_left,0,0
20058,71,61,19,heart_atrium_left,0,0
20059,71,61,66,heart_atrium_left,0,0
20060,71,62,19,heart_atrium_left,0,0
20061,71,62,66,heart_atrium_left,0,0
20062,71,63,19,heart_atrium_left,0,0
20063,71,63,66,heart_atrium_left,0,0
20064,71,64,19,heart_atrium_left,0,0
20065,71,64,65,heart_atrium_left,0,0
20066,71,65,19,heart_atrium_left,0,0
20067,71,65,65,heart_atrium_left,0,0
20068,71,66,19,heart_atrium_left,0,0
20069,71,66,64,heart_atrium_left,0,0
20070,71,67,19,heart_atrium_left,0,0
20071,71,67,63,heart_atrium_left,0,0
20072,71,68,19,heart_atrium_left,0,0
20073,71,68,63,heart_atrium_left,0,0
20074,71,69,20,heart_atrium_left,0,0
20075,71,69,62,heart_atrium_left,0,0
20076,71,70,20,heart_atrium_left,0,0
20077,71,70,60,heart_atrium_left,0,0
20078,71,70,61,heart_atrium_left,0,0
20079,71,71,20,heart_atrium_left,0,0
20080,71,71,58,heart_atrium_left,0,0
20081,71,71,59,heart_atrium_left,0,0
20082,71,72,21,heart_atrium_left,0,0
20083,71,72,56,heart_atrium_left,0,0
20084,71,72,57,heart_atrium_left,0,0
20085,71,73,21,heart_atrium_left,1,0
20086,71,73,53,heart_atrium_left,0,0
20087,71,73,54,heart_atrium_left,0,0
20088,71,73,55,heart_atrium_left,0,0
20089,71,74,22,heart_atrium_left,1,0
20090,71,74,49,heart_atrium_left,0,0
20091,71,74,50,heart_atrium_left,0,0
20092,71,74,51,heart_atrium_left,0,0
20093,71,74,52,heart_atrium_left,0,0
20094,71,75,22,heart_atrium_left,1,0
20095,71,75,47,heart_atrium_left,0,0
20096,71,75,48,heart_atrium_left,0,0
20097,71,76,23,heart_atrium_left,1,0
20098,71,76,44,heart_atrium_left,0,1
20099,71,76,45,heart_atrium_left,0,1
20100,71,76,46,heart_atrium_left,0,1
20101,71,77,24,heart_atrium_left,1,0
20102,71,77,42,heart_atrium_left,0,1
20103,71,77,43,heart_atrium_left,0,1
20104,71,78,25,heart_atrium_left,1,0
20105,71,78,40,heart_atrium_left,0,1
20106,71,78,41,heart_atrium_left,0,1
20107,71,79,26,heart_atrium_left,1,0
20108,71,79,39,heart_atrium_left,0,1
20109,71,80,27,heart_atrium_left,1,0
20110,71,80,28,heart_atrium_left,1,0
20111,71,80,37,heart_atrium_left,1,1
20112,71,80,38,heart_atrium_left,0,1
20113,71,81,29,heart_atrium_left,1,1
20114,71,81,30,heart_atrium_left,1,1
20115,71,81,31,heart_atrium_left,1,1
20116,71,81,32,heart_atrium_left,1,1
20117,71,81,33,heart_atrium_left,1,1
20118,71,81,34,heart_atrium_left,1,1
20119,71,81,35,heart_atrium_left,1,1
20120,71,81,36,heart_atrium_left,1,1
20121,72,32,45,heart_atrium_left,0,0
20122,72,32,46,heart_atrium_left,0,0
20123,72,32,47,heart_atrium_left,0,0
20124,72,32,48,heart_atrium_left,0,0
20125,72,32,49,heart_atrium_left,0,0
20126,72,32,50,heart_atrium_left,0,0
20127,72,32,51,heart_atrium_left,0,0
20128,72,32,52,heart_atrium_left,0,0
20129,72,32,53,heart_atrium_left,0,0
20130,72,32,54,heart_atrium_left,0,0
20131,72,32,55,heart_atrium_left,0,0
20132,72,32,56,heart_atrium_left,0,0
20133,72,33,41,heart_atrium_left,0,0
20134,72,33,42,heart_atrium_left,0,0
20135,72,33,43,heart_atrium_left,0,0
20136,72,33,44,heart_atrium_left,0,0
20137,72,33,57,heart_atrium_left,0,0
20138,72,33,58,heart_atrium_left,0,0
20139,72,33,59,heart_atrium_left,0,0
20140,72,34,39,heart_atrium_left,0,0
20141,72,34,40,heart_atrium_left,0,0
20142,72,34,60,heart_atrium_left,0,0
20143,72,34,61,heart_atrium_left,0,0
20144,72,35,37,heart_atrium_left,0,0
20145,72,35,38,heart_atrium_left,0,0
20146,72,35,62,heart_atrium_left,0,0
20147,72,35,63,heart_atrium_left,0,0
20148,72,36,35,heart_atrium_left,0,0
20149,72,36,36,heart_atrium_left,0,0
20150,72,36,64,heart_atrium_left,0,0
20151,72,37,33,heart_atrium_left,0,0
20152,72,37,34,heart_atrium_left,0,0
20153,72,37,65,heart_atrium_left,0,0
20154,72,38,32,heart_atrium_left,0,0
20155,72,38,66,heart_atrium_left,0,0
20156,72,39,30,heart_atrium_left,0,0
20157,72,39,31,heart_atrium_left,0,0
20158,72,39,66,heart_atrium_left,0,0
20159,72,40,29,heart_atrium_left,0,0
20160,72,40,67,heart_atrium_left,0,0
20161,72,41,28,heart_atrium_left,0,0
20162,72,41,67,heart_atrium_left,0,0
20163,72,42,27,heart_atrium_left,0,0
20164,72,42,68,heart_atrium_left,0,0
20165,72,43,26,heart_atrium_left,0,0
20166,72,43,68,heart_atrium_left,0,0
20167,72,44,25,heart_atrium_left,0,0
20168,72,44,69,heart_atrium_left,0,0
20169,72,45,24,heart_atrium_left,0,0
20170,72,45,69,heart_atrium_left,0,0
20171,72,46,24,heart_atrium_left,0,0
20172,72,46,69,heart_atrium_left,0,0
20173,72,47,23,heart_atrium_left,0,0
20174,72,47,69,heart_atrium_left,0,0
20175,72,48,22,heart_atrium_left,0,0
20176,72,48,69,heart_atrium_left,0,0
20177,72,49,22,heart_atrium_left,0,0
20178,72,49,69,heart_atrium_left,0,0
20179,72,50,21,heart_atrium_left,0,0
20180,72,50,69,heart_atrium_left,0,0
20181,72,51,21,heart_atrium_left,0,0
20182,72,51,69,heart_atrium_left,0,0
20183,72,52,21,heart_atrium_left,0,0
20184,72,52,68,heart_atrium_left,0,0
20185,72,53,20,heart_atrium_left,0,0
20186,72,53,68,heart_atrium_left,0,0
20187,72,54,20,heart_atrium_left,0,0
20188,72,54,68,heart_atrium_left,0,0
20189,72,55,20,heart_atrium_left,0,0
20190,72,55,68,heart_atrium_left,0,0
20191,72,56,19,heart_atrium_left,0,0
20192,72,56,67,heart_atrium_left,0,0
20193,72,57,19,heart_atrium_left,0,0
20194,72,57,67,heart_atrium_left,0,0
20195,72,58,19,heart_atrium_left,0,0
20196,72,58,67,heart_atrium_left,0,0
20197,72,59,19,heart_atrium_left,0,0
20198,72,59,67,heart_atrium_left,0,0
20199,72,60,19,heart_atrium_left,0,0
20200,72,60,67,heart_atrium_left,0,0
20201,72,61,19,heart_atrium_left,0,0
20202,72,61,66,heart_atrium_left,0,0
20203,72,62,19,heart_atrium_left,0,0
20204,72,62,66,heart_atrium_left,0,0
20205,72,63,19,heart_atrium_left,0,0
20206,72,63,66,heart_atrium_left,0,0
20207,72,64,19,heart_atrium_left,0,0
20208,72,64,65,heart_atrium_left,0,0
20209,72,65,19,heart_atrium_left,0,0
20210,72,65,65,heart_atrium_left,0,0
20211,72,66,19,heart_atrium_left,0,0
20212,72,66,64,heart_atrium_left,0,0
20213,72,67,19,heart_atrium_left,0,0
20214,72,67,64,heart_atrium_left,0,0
20215,72,68,20,heart_atrium_left,0,0
20216,72,68,63,heart_atrium_left,0,0
20217,72,69,20,heart_atrium_left,0,0
20218,72,69,62,heart_atrium_left,0,0
20219,72,70,20,heart_atrium_left,0,0
20220,72,70,61,heart_atrium_left,0,0
20221,72,71,20,heart_atrium_left,1,0
20222,72,71,59,heart_atrium_left,0,0
20223,72,71,60,heart_atrium_left,0,0
20224,72,72,21,heart_atrium_left,1,0
20225,72,72,55,heart_atrium_left,0,0
20226,72,72,56,heart_atrium_left,0,0
20227,72,72,57,heart_atrium_left,0,0
20228,72,72,58,heart_atrium_left,0,0
20229,72,73,21,heart_atrium_left,1,0
20230,72,73,52,heart_atrium_left,0,0
20231,72,73,53,heart_atrium_left,0,0
20232,72,73,54,heart_atrium_left,0,0
20233,72,74,22,heart_atrium_left,1,0
20234,72,74,48,heart_atrium_left,0,0
20235,72,74,49,heart_atrium_left,0,0
20236,72,74,50,heart_atrium_left,0,0
20237,72,74,51,heart_atrium_left,0,0
20238,72,75,23,heart_atrium_left,1,0
20239,72,75,45,heart_atrium_left,0,0
20240,72,75,46,heart_atrium_left,0,0
20241,72,75,47,heart_atrium_left,0,0
20242,72,76,23,heart_atrium_left,1,0
20243,72,76,43,heart_atrium_left,0,0
20244,72,76,44,heart_atrium_left,0,0
20245,72,77,24,heart_atrium_left,1,0
20246,72,77,41,heart_atrium_left,0,1
20247,72,77,42,heart_atrium_left,0,1
20248,72,78,25,heart_atrium_left,1,0
20249,72,78,39,heart_atrium_left,0,1
20250,72,78,40,heart_atrium_left,0,1
20251,72,79,26,heart_atrium_left,1,0
20252,72,79,27,heart_atrium_left,1,0
20253,72,79,37,heart_atrium_left,1,1
20254,72,79,38,heart_atrium_left,0,1
20255,72,80,28,heart_atrium_left,1,0
20256,72,80,29,heart_atrium_left,1,0
20257,72,80,30,heart_atrium_left,1,0
20258,72,80,31,heart_atrium_left,1,0
20259,72,80,32,heart_atrium_left,1,1
20260,72,80,33,heart_atrium_left,1,1
20261,72,80,34,heart_atrium_left,1,1
20262,72,80,35,heart_atrium_left,1,1
20263,72,80,36,heart_atrium_left,1,1
20264,73,32,44,heart_atrium_left,0,0
20265,73,32,45,heart_atrium_left,0,0
20266,73,32,46,heart_atrium_left,0,0
20267,73,32,47,heart_atrium_left,0,0
20268,73,32,48,heart_atrium_left,0,0
20269,73,32,49,heart_atrium_left,0,0
20270,73,32,50,heart_atrium_left,0,0
20271,73,32,51,heart_atrium_left,0,0
20272,73,32,52,heart_atrium_left,0,0
20273,73,32,53,heart_atrium_left,0,0
20274,73,32,54,heart_atrium_left,0,0
20275,73,32,55,heart_atrium_left,0,0
